Date,Currency,Close
2022-01-07 00:00:00,JPY,115.864998
2022-01-10 00:00:00,JPY,115.617996
2022-01-11 00:00:00,JPY,115.278
2022-01-12 00:00:00,JPY,115.331001
2022-01-13 00:00:00,JPY,114.675003
2022-01-14 00:00:00,JPY,114.117996
2022-01-17 00:00:00,JPY,114.306
2022-01-18 00:00:00,JPY,114.570999
2022-01-19 00:00:00,JPY,114.554001
2022-01-20 00:00:00,JPY,114.347
2022-01-21 00:00:00,JPY,113.992996
2022-01-24 00:00:00,JPY,113.785004
2022-01-25 00:00:00,JPY,114.011002
2022-01-26 00:00:00,JPY,113.875
2022-01-27 00:00:00,JPY,114.721001
2022-01-28 00:00:00,JPY,115.351997
2022-01-31 00:00:00,JPY,115.262001
2022-02-01 00:00:00,JPY,115.121002
2022-02-02 00:00:00,JPY,114.736
2022-02-03 00:00:00,JPY,114.382004
2022-02-04 00:00:00,JPY,114.957001
2022-02-07 00:00:00,JPY,115.223999
2022-02-08 00:00:00,JPY,115.063004
2022-02-09 00:00:00,JPY,115.530998
2022-02-10 00:00:00,JPY,115.601997
2022-02-11 00:00:00,JPY,116.046997
2022-02-14 00:00:00,JPY,115.584
2022-02-15 00:00:00,JPY,115.536003
2022-02-16 00:00:00,JPY,115.635002
2022-02-17 00:00:00,JPY,115.387001
2022-02-18 00:00:00,JPY,114.865997
2022-02-21 00:00:00,JPY,114.960999
2022-02-22 00:00:00,JPY,114.609001
2022-02-23 00:00:00,JPY,115.096001
2022-02-24 00:00:00,JPY,114.898003
2022-02-25 00:00:00,JPY,115.570999
2022-02-28 00:00:00,JPY,115.584999
2022-03-01 00:00:00,JPY,115.078003
2022-03-02 00:00:00,JPY,114.833
2022-03-03 00:00:00,JPY,115.518997
2022-03-04 00:00:00,JPY,115.473999
2022-03-07 00:00:00,JPY,114.949997
2022-03-08 00:00:00,JPY,115.373001
2022-03-09 00:00:00,JPY,115.722
2022-03-10 00:00:00,JPY,115.908997
2022-03-11 00:00:00,JPY,116.179001
2022-03-14 00:00:00,JPY,117.528999
2022-03-15 00:00:00,JPY,118.218002
2022-03-16 00:00:00,JPY,118.292
2022-03-17 00:00:00,JPY,118.870003
2022-03-18 00:00:00,JPY,118.486
2022-03-21 00:00:00,JPY,119.263
2022-03-22 00:00:00,JPY,119.594002
2022-03-23 00:00:00,JPY,121.339996
2022-03-24 00:00:00,JPY,121.126999
2022-03-25 00:00:00,JPY,122.346001
2022-03-28 00:00:00,JPY,122.269997
2022-03-29 00:00:00,JPY,123.660004
2022-03-30 00:00:00,JPY,123.125
2022-03-31 00:00:00,JPY,122.021004
2022-04-01 00:00:00,JPY,121.755997
2022-04-04 00:00:00,JPY,122.610001
2022-04-05 00:00:00,JPY,122.808998
2022-04-06 00:00:00,JPY,123.655998
2022-04-07 00:00:00,JPY,123.723
2022-04-08 00:00:00,JPY,124.096001
2022-04-11 00:00:00,JPY,124.385002
2022-04-12 00:00:00,JPY,125.472
2022-04-13 00:00:00,JPY,125.416
2022-04-14 00:00:00,JPY,125.376999
2022-04-15 00:00:00,JPY,126.179001
2022-04-18 00:00:00,JPY,126.617996
2022-04-19 00:00:00,JPY,127.098
2022-04-20 00:00:00,JPY,129.332993
2022-04-21 00:00:00,JPY,128.013
2022-04-22 00:00:00,JPY,128.408005
2022-04-25 00:00:00,JPY,128.604996
2022-04-26 00:00:00,JPY,127.744003
2022-04-27 00:00:00,JPY,127.265999
2022-04-28 00:00:00,JPY,128.393997
2022-04-29 00:00:00,JPY,130.811005
2022-05-02 00:00:00,JPY,130.011002
2022-05-03 00:00:00,JPY,130.112
2022-05-04 00:00:00,JPY,130.115997
2022-05-05 00:00:00,JPY,129.223007
2022-05-06 00:00:00,JPY,130.330002
2022-05-09 00:00:00,JPY,130.748993
2022-05-10 00:00:00,JPY,130.376999
2022-05-11 00:00:00,JPY,130.350998
2022-05-12 00:00:00,JPY,129.835007
2022-05-13 00:00:00,JPY,128.587997
2022-05-16 00:00:00,JPY,129.432007
2022-05-17 00:00:00,JPY,128.923004
2022-05-18 00:00:00,JPY,129.453995
2022-05-19 00:00:00,JPY,127.914001
2022-05-20 00:00:00,JPY,127.832001
2022-05-23 00:00:00,JPY,127.903
2022-05-24 00:00:00,JPY,127.846001
2022-05-25 00:00:00,JPY,126.768997
2022-05-26 00:00:00,JPY,127.152
2022-05-27 00:00:00,JPY,127.044998
2022-05-30 00:00:00,JPY,127.285004
2022-05-31 00:00:00,JPY,127.783997
2022-06-01 00:00:00,JPY,128.735992
2022-06-02 00:00:00,JPY,130.121994
2022-06-03 00:00:00,JPY,129.917999
2022-06-06 00:00:00,JPY,130.707001
2022-06-07 00:00:00,JPY,132.175995
2022-06-08 00:00:00,JPY,132.847
2022-06-09 00:00:00,JPY,134.429993
2022-06-10 00:00:00,JPY,134.417999
2022-06-13 00:00:00,JPY,134.813995
2022-06-14 00:00:00,JPY,134.225006
2022-06-15 00:00:00,JPY,135.294006
2022-06-16 00:00:00,JPY,134.115005
2022-06-17 00:00:00,JPY,132.421005
2022-06-20 00:00:00,JPY,135.276001
2022-06-21 00:00:00,JPY,135.087006
2022-06-22 00:00:00,JPY,136.268997
2022-06-23 00:00:00,JPY,136.024002
2022-06-24 00:00:00,JPY,134.839996
2022-06-27 00:00:00,JPY,135.061996
2022-06-28 00:00:00,JPY,135.434998
2022-06-29 00:00:00,JPY,136.046997
2022-06-30 00:00:00,JPY,136.589005
2022-07-01 00:00:00,JPY,135.785995
2022-07-04 00:00:00,JPY,135.042999
2022-07-05 00:00:00,JPY,135.839996
2022-07-06 00:00:00,JPY,135.520996
2022-07-07 00:00:00,JPY,135.966003
2022-07-08 00:00:00,JPY,135.912994
2022-07-11 00:00:00,JPY,136.300995
2022-07-12 00:00:00,JPY,137.388
2022-07-13 00:00:00,JPY,136.725998
2022-07-14 00:00:00,JPY,137.628006
2022-07-15 00:00:00,JPY,138.966995
2022-07-18 00:00:00,JPY,138.313995
2022-07-19 00:00:00,JPY,138.229004
2022-07-20 00:00:00,JPY,138.190994
2022-07-21 00:00:00,JPY,138.395004
2022-07-22 00:00:00,JPY,137.098007
2022-07-25 00:00:00,JPY,136.311996
2022-07-26 00:00:00,JPY,136.431
2022-07-27 00:00:00,JPY,136.970001
2022-07-28 00:00:00,JPY,136.110992
2022-07-29 00:00:00,JPY,134.397003
2022-08-01 00:00:00,JPY,133.054001
